loc_nombre,loc_cpostal,prv_nombre
El Cazador,5721,San Luis
El Cerrito,5753,San Luis
El Cerro,5770,San Luis
El Chañar,5711,San Luis
El Chañar,5751,San Luis
El Chañar,5730,San Luis
El Chañar,5703,San Luis
El Charabon,5719,San Luis
El Charco,5724,San Luis
El Chorrillo,5701,San Luis
El Cinco,6216,San Luis
El Condor,5753,San Luis
El Coro,5753,San Luis
El Dichoso,5719,San Luis
El Dique,5730,San Luis
El Durazno,5701,San Luis
El Espinillo,5703,San Luis
El Espinillo,6279,San Luis
El Espinillo,6279,San Luis
El Fortin,5730,San Luis
El Hormiguero,5713,San Luis
El Hornito,5755,San Luis
El Injerto,5711,San Luis
El Jarillal,5719,San Luis
El Lechuzo,5721,San Luis
El Manantial,5709,San Luis
El Manantial Escondido,5753,San Luis
El Mangrullo,5738,San Luis
El Martillo,6216,San Luis
El Mataco,5724,San Luis
El Milagro,5703,San Luis
El Molino,5709,San Luis
El Mollar,5713,San Luis
El Mollarcito,5707,San Luis
El Molle,5719,San Luis
El Molle,5721,San Luis
El Morro,5731,San Luis
El Nasao,5738,San Luis
El Negro,5724,San Luis
El Oasis,6277,San Luis
El Olmo,5773,San Luis
El Pajarete,5753,San Luis
El Pantanillo,5753,San Luis
El Pantano,5753,San Luis
El Paraguay,5753,San Luis
El Paraiso,5703,San Luis
El Paraiso,5755,San Luis
El Pasajero,5731,San Luis
El Payero,5703,San Luis
El Pedernal,5719,San Luis
El Peje,5770,San Luis
El Piche,6279,San Luis
El Pigue,6216,San Luis
El Pimpollo,5717,San Luis
El Plateado,5731,San Luis
El Plumerito,5637,San Luis
El Pocito,5715,San Luis
El Poleo,5771,San Luis
El Poleo,5773,San Luis
El Portezuelo,5750,San Luis
El Porvenir,6216,San Luis
El Porvenir,5773,San Luis
El Potrerillo,5711,San Luis
El Potrero De Leyes,5703,San Luis
El Pozo,5750,San Luis
El Progreso,5753,San Luis
El Pueblito,5777,San Luis
El Puerto,5753,San Luis
El Puestito,5713,San Luis
El Puesto,5711,San Luis
El Puesto,5759,San Luis
El Puesto,5755,San Luis
El Quebracho,5711,San Luis
El Quebracho,5700,San Luis
El Quingual,6277,San Luis
El Ramblon,5719,San Luis
El Recuerdo,5883,San Luis
El Recuerdo,6279,San Luis
El Retamo,5711,San Luis
El Riecito,5701,San Luis
El Rincon,5707,San Luis
El Rincon,5881,San Luis
El Rincon,5755,San Luis
El Rio,5711,San Luis
El Rodeo,6389,San Luis
El Rodeo,5771,San Luis
El Rosario,5750,San Luis
El Salado,5750,San Luis
El Salado,5753,San Luis
El Salado De Amaya,5771,San Luis
El Salto,5703,San Luis
El Salto,5753,San Luis
El Salvador,5771,San Luis
El Sarco,5731,San Luis
El Sauce,5770,San Luis
El Sauce,5831,San Luis
El Sembrado,5713,San Luis
El Socorro,5770,San Luis
El Socorro,5721,San Luis
El Tala,5835,San Luis
El Tala,5701,San Luis
El Talita,5751,San Luis
El Talita,5831,San Luis
El Talita,5701,San Luis
El Talita,5753,San Luis
El Tembleque,5715,San Luis
El Torcido,5773,San Luis
El Toro Muerto,6216,San Luis
El Totoral,5773,San Luis
El Totoral,5721,San Luis
El Valle,5719,San Luis
El Valle,5753,San Luis
El Vallecito,5750,San Luis
El Vallecito,5773,San Luis
El Verano,5707,San Luis
El Verano,6277,San Luis
El Volcan,5701,San Luis
El Yacatan,6279,San Luis
El Zampal,5703,San Luis
El Zapallar,5711,San Luis
Eleodoro Lobos,5722,San Luis
Embalse La Florida,5701,San Luis
Ensenada,5773,San Luis
Entre Rios,5711,San Luis
Espinillo,5703,San Luis
Establecimiento Las Flores,5750,San Luis
Estacion Zanjitas,5721,San Luis
Estancia,5883,San Luis
Estancia 30 De Octubre,6279,San Luis
Estancia Don Arturo,6279,San Luis
Estancia El Chamico,5730,San Luis
Estancia El Divisadero,5730,San Luis
Estancia El Medano,5719,San Luis
Estancia El Quebrachal,5730,San Luis
Estancia El Salado,5750,San Luis
Estancia El Saucecito,5730,San Luis
Estancia Grande,5701,San Luis
Estancia La Blanca,5711,San Luis
Estancia La Guardia,5730,San Luis
Estancia La Guillermina,5731,San Luis
Estancia La Morena,5731,San Luis
Estancia La Reserva,5730,San Luis
Estancia La Union,5711,San Luis
Estancia La Zulemita,5730,San Luis
Estancia Las Bebidas,5730,San Luis
Estancia Los Hermanos,5730,San Luis
Estancia Los Nogales,5730,San Luis
Estancia Rivadavia,5700,San Luis
Estancia San Alberto,5730,San Luis
Estancia San Antonio,5731,San Luis
Estancia San Francisco,5730,San Luis
Estancia San Roque,5719,San Luis
Estancia Tres Arboles,5881,San Luis
Estanzuela,5831,San Luis
Favelli,5636,San Luis
Fenoglio,5770,San Luis
Florida,5715,San Luis
Fortin El Patria,6279,San Luis
Fortin Salto,5721,San Luis
Fortuna,6216,San Luis
Fortuna De San Juan,5755,San Luis
Fraga,5736,San Luis
Frisia,6277,San Luis
General Pedernera,5738,San Luis
General Urquiza,5763,San Luis
Gigante,5719,San Luis
Gloria A Dios,6279,San Luis
Gorgonta,5721,San Luis
Gruta De Intihuasi,5701,San Luis
Gualtaran,5707,San Luis
Guanaco,5759,San Luis
Guanaco Pampa,5771,San Luis
Guasquita,5724,San Luis
Guzman,5773,San Luis
Hinojito,5701,San Luis
Hinojos,5753,San Luis
Hipolito Yrigoyen,5703,San Luis
Hornito,5753,San Luis
Hualtaran,5719,San Luis
Huchisson,5759,San Luis
Huejeda,5721,San Luis
Huertas,5771,San Luis
Intiguasi,5701,San Luis
Invernada,5777,San Luis
Isla,5701,San Luis
Isla,5873,San Luis
Islitas,5715,San Luis
Isondu,5735,San Luis
Jarilla,5724,San Luis
Juan Jorba,5731,San Luis
Juan Llerena,5735,San Luis
Juan W Gez,5722,San Luis
Juana Koslay,5701,San Luis
Juante,5731,San Luis
Justo Daract,5738,San Luis
Kilometro 656,5730,San Luis
La Adela,5736,San Luis
La Agua Nueva,5721,San Luis
La Aguada,5711,San Luis
La Aguada,5719,San Luis
La Aguada,5750,San Luis
La Aguada,5831,San Luis
La Aguada De Las Animas,5871,San Luis
La Agueda,5753,San Luis
La Alameda,5719,San Luis
La Alameda,5750,San Luis
La Alcorteña,6216,San Luis
La Alegria,5871,San Luis
La Alianza,5701,San Luis
La Amalia,6279,San Luis
La Amarga,5721,San Luis
La Angelina,5731,San Luis
La Angostura,5873,San Luis
La Arboleda,5751,San Luis
La Argentina,5835,San Luis
La Armonia,5773,San Luis
La Aroma,6279,San Luis
La Atalaya,5750,San Luis
La Aurora,5835,San Luis
La Aurora,6216,San Luis
La Aurora,5771,San Luis
La Bajada,5713,San Luis
La Bajada,5701,San Luis
La Bava,5705,San Luis
La Bavaria,6279,San Luis
La Bertita,5731,San Luis
La Bolivia,6279,San Luis
La Bonita,5721,San Luis
La Brea,5711,San Luis
La Brea,5724,San Luis
La Cañada,5750,San Luis
La Cañada,5831,San Luis
La Cañada,5637,San Luis
La Cañada,5721,San Luis
La Cabra,5724,San Luis
La Calaguala,5701,San Luis
La Caldera,6216,San Luis
La Calera,5719,San Luis
La Carmen,5738,San Luis
La Carmencita,5753,San Luis
La Cautiva,5736,San Luis
La Celia,5873,San Luis
La Chañarienta,5719,San Luis
La Cherindu,6216,San Luis
La Chilca,5703,San Luis
La Chilca,5777,San Luis
La Chilla,5771,San Luis
La Cienaga,5701,San Luis
La Cocha,5773,San Luis
La Colina,6269,San Luis
La Colonia,5713,San Luis
La Colonia,6216,San Luis
La Cora,6279,San Luis
La Corina,5703,San Luis
La Cortadera,5700,San Luis
La Costa,5721,San Luis
La Cristina,5773,San Luis
La Crucecita,5771,San Luis
La Cumbre,5883,San Luis
La Delia,5722,San Luis
La Donostia,6216,San Luis
La Dora,5753,San Luis
La Duda,5703,San Luis
La Dulce,6277,San Luis
La Dulce,5721,San Luis
La Elena,6216,San Luis
La Elenita,6216,San Luis
La Elida,5738,San Luis
La Elisa,5741,San Luis
La Elvira,5773,San Luis
La Elvira,5770,San Luis
La Emilia,5721,San Luis
La Emma,6216,San Luis
La Empajada,5719,San Luis
La Ernestina,6216,San Luis
La Escondida,5703,San Luis
La Escondida,5775,San Luis
La Escondida,6216,San Luis
La Esmeralda,6277,San Luis
La Esperanza,5703,San Luis
La Esperanza,6279,San Luis
La Esperanza,5753,San Luis
La Espesura,5700,San Luis
La Esquina,5709,San Luis
La Esquina,5753,San Luis
La Esquina Del Rio,5753,San Luis
La Estancia,5753,San Luis
La Estanzuela,5773,San Luis
La Estrella,5719,San Luis
La Estrella,6216,San Luis
La Ethel,6277,San Luis
La Eulogia,5703,San Luis
La Felisa,6279,San Luis
La Finca,5871,San Luis
La Flecha,5741,San Luis
La Florida,5711,San Luis
La Florida,5719,San Luis
La Florida,5701,San Luis
La Florida,6216,San Luis
La Florida,5773,San Luis
La Fragua,5750,San Luis
La Gama,5731,San Luis
La Garrapata,5738,San Luis
La Garza,5703,San Luis
La Gaviota,6216,San Luis
La Germania,6279,San Luis
La Gitana,6216,San Luis
La Gramilla,5770,San Luis
La Guardia,5759,San Luis
La Hermosura,5831,San Luis
La Higuerita,5701,San Luis
La Holanda,6216,San Luis
La Hortensia,6279,San Luis
La Huerta,5753,San Luis
La Huertita,5755,San Luis
La Iberia,5731,San Luis
La Invernada,6277,San Luis
La Irene,5721,San Luis
La Isabel,5743,San Luis
La Isla,6279,San Luis
La Javiera,5731,San Luis
La Jerga,5721,San Luis
La Josefa,5719,San Luis
La Josefa,6216,San Luis
La Josefina,5741,San Luis
La Juana,6279,San Luis
La Juanita,5719,San Luis
La Juanita,6216,San Luis
La Julia,5703,San Luis
La Justa,5750,San Luis
La Laura,6279,San Luis
La Lechuga,5637,San Luis
La Legua,5709,San Luis
La Linda,6216,San Luis
La Linea,5711,San Luis
La Loma,5871,San Luis
La Luisa,6279,San Luis
La Magdalena,5738,San Luis
La Majada,5703,San Luis
La Maravilla,6216,San Luis
La Margarita,6216,San Luis
La Margarita Carlota,6216,San Luis
La Maria,5722,San Luis
La Maria Esther,6279,San Luis
La Maria Luisa,6277,San Luis
La Maroma,6216,San Luis
La Mascota,5738,San Luis
La Mascota,6216,San Luis
La Media Legua,6216,San Luis
La Medula,5713,San Luis
La Melina,6216,San Luis
La Merced,5719,San Luis
La Mesilla,5771,San Luis
La Mina,5755,San Luis
La Moderna,5713,San Luis
La Negra,5731,San Luis
La Negrita,5730,San Luis
La Nelida,5700,San Luis
La Nutria,6279,San Luis
La Palmira,5741,San Luis
La Pampa,5701,San Luis
La Patria,5707,San Luis
La Peregrina,5721,San Luis
La Petra,5751,San Luis
La Plata,5713,San Luis
La Porfia,5705,San Luis
La Portada,5731,San Luis
La Primavera,5719,San Luis
La Primavera,5730,San Luis
La Providencia,5750,San Luis
La Puerta,5755,San Luis
La Quebrada,5703,San Luis
La Ramada,5713,San Luis
La Ramada,5881,San Luis
La Ramada,5753,San Luis
La Realidad,5741,San Luis
La Reforma,5724,San Luis
La Reina,6279,San Luis
La Represa,5721,San Luis
La Represita,5705,San Luis
La Represita,5711,San Luis
La Reserva,6216,San Luis
La Reserva,6279,San Luis
La Resistencia,5713,San Luis
La Rinconada,5750,San Luis
La Riojita,5773,San Luis
La Rosada,5831,San Luis
La Rosalia,6279,San Luis
La Rosina,6277,San Luis
La Sala,5771,San Luis
La Salud,5703,San Luis
La Salvadora,5707,San Luis
La Sandia,5703,San Luis
La Seña,5721,San Luis
La Segunda,6277,San Luis
La Selva,5724,San Luis
La Serrana,5703,San Luis
La Silesia,5741,San Luis
La Sirena,5713,San Luis
La Suiza,5759,San Luis
La Tigra,6216,San Luis
La Toma,5750,San Luis
La Tosca,5721,San Luis
La Totora,5750,San Luis
La Totora,5721,San Luis
La Totora,5753,San Luis
La Tranca,5421,San Luis
La Travesia,6389,San Luis
La Tula,5738,San Luis
La Tusca,5713,San Luis
La Ulbara,5753,San Luis
La Union,5703,San Luis
La Union,5711,San Luis
La Union,5724,San Luis
La Uruguaya,6216,San Luis
La Vaca,6389,San Luis
La Venecia,5735,San Luis
La Verde,6389,San Luis
La Verde,5721,San Luis
La Vertiente,5711,San Luis
La Vertiente,5701,San Luis
La Yerba Buena,5722,San Luis
La Yesera,5719,San Luis
Lafinur,5871,San Luis
Laguna Brava,5701,San Luis
Laguna Capelen,5741,San Luis
Laguna De La Cañada,5771,San Luis
Laguna De Los Patos,5773,San Luis
Laguna De Patos,5771,San Luis
Laguna Larga,5753,San Luis
Laguna Sayape,5741,San Luis
Laguna Seca,5724,San Luis
Las Aguadas,5771,San Luis
Las Aromas,6277,San Luis
Las Bajadas,5713,San Luis
Las Barrancas,5871,San Luis
Las Barrancas,5719,San Luis
Las Barranquitas,5701,San Luis
Las Barranquitas,5755,San Luis
Las Cañas,5773,San Luis
Las Cañitas,5722,San Luis
Las Cabras,5715,San Luis
Las Canteras,5759,San Luis
Las Caritas,5703,San Luis
Las Carolinas,5731,San Luis
Las Carretas,6279,San Luis
Las Chacras,5753,San Luis
Las Chacras De San Martin,5701,San Luis
Las Chacras De San Martin,5755,San Luis
Las Chacritas,5753,San Luis
Las Chilcas,5777,San Luis
Las Chimbas,5713,San Luis
Las Claritas,5711,San Luis
Las Colonias,5721,San Luis
Las Cortaderas,6216,San Luis
Las Delicias,5750,San Luis
Las Encadenadas,5738,San Luis
Las Flores,5750,San Luis
Las Flores,5753,San Luis
Las Galeras,5719,San Luis
Las Gamas,5721,San Luis
Las Gitanas,6216,San Luis
Las Higueras,5722,San Luis
Las Higueras,5755,San Luis
Las Islitas,5715,San Luis
Las Lagunas,5707,San Luis
Las Lagunas,6216,San Luis
Las Lagunas,5773,San Luis
Las Lagunitas,5707,San Luis
Las Lagunitas,5721,San Luis
Las Lajas,5753,San Luis
Las Lomas,5703,San Luis
Las Lomas,5753,San Luis
Las Mangas,5753,San Luis
Las Martinetas,6216,San Luis
Las Meladas,5738,San Luis
Las Mesias,5707,San Luis
Las Mestizas,6277,San Luis
Las Nieves,5770,San Luis
Las Palmas,5730,San Luis
Las Palomas,5715,San Luis
Las Pampitas,5707,San Luis
Las Peñas,5750,San Luis
Las Piedritas,5721,San Luis
Las Playas,5711,San Luis
Las Playas Argentinas,5713,San Luis
Las Praderas,5731,San Luis
Las Puertas,5711,San Luis
Las Raices,5771,San Luis
Las Rosadas,5715,San Luis
Las Rosas,5750,San Luis
Las Salinas,5705,San Luis
Las Tigras,5777,San Luis
Las Toscas,5753,San Luis
Las Totoritas,5738,San Luis
Las Tres Cañadas,5721,San Luis
Las Viscacheras,5721,San Luis
Laura Elisa,6279,San Luis
Lavaisse,5730,San Luis
Leandro N Alem,5703,San Luis
Liborio Luna,5730,San Luis
Lince,5722,San Luis
Lindo,5707,San Luis
Loma Del Medio,5750,San Luis
Lomas Blancas,5707,San Luis
Lomitas,5871,San Luis
Longari,5703,San Luis
Los Aguados,5719,San Luis
Los Alamos,5831,San Luis
Los Alamos,5753,San Luis
Los Algarrobitos,5715,San Luis
Los Algarrobos,5703,San Luis
Los Algarrobos,5753,San Luis
Los Almacigos,5707,San Luis
Los Araditos,5719,San Luis
Los Arces,5713,San Luis
Los Arguellos,5777,San Luis
Los Arroyos,5701,San Luis
Los Barriales,6216,San Luis
Los Cajones,5871,San Luis
Los Carricitos,5701,San Luis
Los Cerrillos,5715,San Luis
Los Cerrillos,5721,San Luis
Los Cerritos,5719,San Luis
Los Cesares,5738,San Luis
Los Chañares,5703,San Luis
Los Chañares,5835,San Luis
Los Chañares,6279,San Luis
Los Chañares,5777,San Luis
Los Chañaritos,5721,San Luis
Los Chancaros,5719,San Luis
Los Chenas,5711,San Luis
Los Cisnes,5731,San Luis
Los Claveles,5721,San Luis
Los Comederos,5753,San Luis
Los Comedores,5770,San Luis
Los Condores,5773,San Luis
Los Coros,5721,San Luis
Los Corrales,5753,San Luis
Los Corralitos,5759,San Luis
Los Cuadros,5835,San Luis
Los Dos Rios,6216,San Luis
Los Dueros,6216,San Luis
Los Duraznitos,5773,San Luis
Los Duraznos,6216,San Luis
Los Espinillos,5883,San Luis
Los Esquineros,5738,San Luis
Los Hinojos,5753,San Luis
Los Huaycos,6279,San Luis
Los Jagueles,5721,San Luis
Los Lechuzones,5753,San Luis
Los Lobos,6216,San Luis
Los Lobos,5771,San Luis
Los Manantiales,5773,San Luis
Los Medanitos,5751,San Luis
Los Medanos,5738,San Luis
Los Menbrillos,5750,San Luis
Los Mendocinos,5707,San Luis
Los Mollecitos,5759,San Luis
Los Molles,5703,San Luis
Los Molles,5711,San Luis
Los Molles,5883,San Luis
Los Molles,5753,San Luis
Los Montes,5701,San Luis
Los Noques,5773,San Luis
Los Oscuros,6277,San Luis
Los Pasitos,5701,San Luis
Los Pejes,5709,San Luis
Los Peros,5777,San Luis
Los Poleos,5770,San Luis
Los Pozos,5738,San Luis
Los Puestos,5770,San Luis
Los Puquios,5701,San Luis
Los Quebrachos,5770,San Luis
Los Ramblones,5703,San Luis
Los Roldanes,5777,San Luis
Los Sauces,5775,San Luis
Los Sauces,5753,San Luis
Los Talas,5719,San Luis
Los Talas,5753,San Luis
Los Tamariños,5724,San Luis
Los Tapiales,5701,San Luis
Los Telarios,5719,San Luis
Los Tigres,5777,San Luis
Los Valles,6279,San Luis
Lujan,5709,San Luis
Machao,6277,San Luis
Manantial,5709,San Luis
Manantial,5770,San Luis
Manantial Blanco,5707,San Luis
Manantial De Flores,5775,San Luis
Manantial De Renca,5759,San Luis
Manantial Grande,5751,San Luis
Manantial Lindo,5753,San Luis
Manantiales,5703,San Luis
Mantilla,5724,San Luis
Maravilla,5705,San Luis
Maray,5701,San Luis
Marlito,5730,San Luis
Marmol Verde,5701,San Luis
Martin De Loyola,6216,San Luis
Mataco,5724,San Luis
Medano Ballo,5713,San Luis
Medano Chico,5730,San Luis
Medano Grande,5730,San Luis
Medanos,5736,San Luis
Media Luna,5755,San Luis
Mercedes,5730,San Luis
Merlo,5881,San Luis
Milagro,6216,San Luis
Mina Carolina,5701,San Luis
Mina Los Condores,5770,San Luis
Mina Santo Domingo,5701,San Luis
Mollecito,5759,San Luis
Monte Carmelo,5707,San Luis
Monte Chiquito,5701,San Luis
Monte Cochequingan,6216,San Luis
Monte Verde,5719,San Luis
Mosmota,5721,San Luis
Moyar,5777,San Luis
Moyarcito,5719,San Luis
Nahuel Mapa,6279,San Luis
Naranjo,5711,San Luis
Naschel,5759,San Luis
Navia,6279,San Luis
Negro Muerto,5724,San Luis
Nilinast,6277,San Luis
No Es Mia,5831,San Luis
Nogoli,5703,San Luis
Nossar,5741,San Luis
Nueva Constitucion,5636,San Luis
Nueva Escocia,5743,San Luis
Nueva Esperanza,6279,San Luis
Nueva Galia,6216,San Luis
Ojo De Agua,5701,San Luis
Ojo De Agua,5750,San Luis
Ojo De Agua,5753,San Luis
Ojo Del Rio,5777,San Luis
Once De Mayo,5701,San Luis
Otra Banda,5773,San Luis
Paines,5736,San Luis
Paje,5721,San Luis
Paliguanta,5703,San Luis
Palomar,5724,San Luis
Pampa,5770,San Luis
Pampa De Los Gobernadores,5757,San Luis
Pampa Del Bajo,5753,San Luis
Pampa Del Tamborero,5701,San Luis
Pampa Grande,5707,San Luis
Pampa Grande,5771,San Luis
Pampa Invernada,5705,San Luis
Pampita,5701,San Luis
Pantanillo,5753,San Luis
Pantanillos,5701,San Luis
Papagayos,5883,San Luis
Paraiso,5703,San Luis
Paso Ancho,5721,San Luis
Paso De Cuero,5701,San Luis
Paso De La Cruz,5777,San Luis
Paso De La Tierra,5721,San Luis
Paso De Las Carretas,5736,San Luis
Paso De Las Salinas,5721,San Luis
Paso De Las Sierras,5873,San Luis
Paso De Las Toscas,5721,San Luis
Paso De Las Vacas,5721,San Luis
Paso De Los Algarrobos,5773,San Luis
Paso De Los Bayos,5721,San Luis
Paso De Los Gauchos,6216,San Luis
Paso De Piedra,5707,San Luis
Paso Del Medio,5711,San Luis
Paso Del Rey,5701,San Luis
Paso Grande,5753,San Luis
Paso Juan Gomez,5701,San Luis
Paso Los Algarrobos,5724,San Luis
Pastal,5707,San Luis
Patio Limpio,5713,San Luis
Peñon Colorado,5707,San Luis
Pedernera,5730,San Luis
Penice,6279,San Luis
Pescadores,5700,San Luis
Picos Yacu,5777,San Luis
Pie De La Cuesta,5711,San Luis
Piedra Blanca,5881,San Luis
Piedra Bola,5753,San Luis
Piedra Larga,5753,San Luis
Piedra Rosada,5753,San Luis
Piedra Sola,5753,San Luis
Piedras Anchas,5755,San Luis
Piedras Blancas,5750,San Luis
Piedras Chatas,5759,San Luis
Piquillines,5835,San Luis
Piscoyaco,5775,San Luis
Pizarras Bajo Velez,5777,San Luis
Placilla,6277,San Luis
Planta De Sandia,5753,San Luis
Plumerito,5637,San Luis
Pocitos,5715,San Luis
Polledo,6216,San Luis
Portada Del Sauce,5741,San Luis
Portezuelo,5719,San Luis
Porvenir,5835,San Luis
Posta De Fierro,5831,San Luis
Posta Del Portezuelo,5705,San Luis
Potrerillo,5753,San Luis
Potrero De Los Funes,5701,San Luis
Pozo Cavado,5705,San Luis
Pozo Cercado,5721,San Luis
Pozo De Las Raices,5777,San Luis
Pozo De Los Rayos,5705,San Luis
Pozo Del Carril,5703,San Luis
Pozo Del Espinillo,5703,San Luis
Pozo Del Medio,5715,San Luis
Pozo Del Molle,5707,San Luis
Pozo Del Tala,5705,San Luis
Pozo Escondido,5700,San Luis
Pozo Frio,5771,San Luis
Pozo Santiago,5703,San Luis
Pozo Seco,5753,San Luis
Pozo Simon,5703,San Luis
Primer Agua,5831,San Luis
Puente Hierro,5773,San Luis
Puente La Orqueta,5721,San Luis
Puerta Colorada,5771,San Luis
Puerta De La Isla,5721,San Luis
Puerta De Palo,5770,San Luis
Puerto Alegre,5719,San Luis
Puerto Rico,5705,San Luis
Puestito,5753,San Luis
Puesto Bella Vista,5730,San Luis
Puesto De Los Jumes,5721,San Luis
Puesto De Tabares,5711,San Luis
Puesto El Tala,5730,San Luis
Puesto Pampa Invernada,5705,San Luis
Puesto Quebrada Cal,5705,San Luis
Puesto Roberto,5713,San Luis
Puesto Talar,5711,San Luis
Punilla,5831,San Luis
Punta De Agua,5873,San Luis
Punta De La Loma,5773,San Luis
Punta De La Sierra,5719,San Luis
Punta Del Alto,5773,San Luis
Punta Del Cerro,5721,San Luis
Puntos De Agua,5721,San Luis
Puntos De La Linea,5711,San Luis
Quebrachito,5713,San Luis
Quebrada De La Burra,5701,San Luis
Quebrada De La Mora,5755,San Luis
Quebrada De Los Barrosos,5753,San Luis
Quebrada De San Vicente,5770,San Luis
Quebrada Del Tigre,5881,San Luis
Quebrada Honda,5750,San Luis
Quines,5711,San Luis
Ramadita,5705,San Luis
Ramblones,5705,San Luis
Ranquelco,6216,San Luis
Real,5831,San Luis
Reconquista,5707,San Luis
Recreo,5719,San Luis
Reforma Chica,5724,San Luis
Renca,5775,San Luis
Represa Del Carmen,5719,San Luis
Represa Del Chañar,5703,San Luis
Represa Del Monte,5711,San Luis
Represa Del Monte,5700,San Luis
Retamo,5703,San Luis
Retazo Del Monte,5759,San Luis
Retiro,5703,San Luis
Riecito,5750,San Luis
Rincon Del Carmen,5779,San Luis
Rincon Del Este,5881,San Luis
Rio Grande,5701,San Luis
Rio Juan Gomez,5705,San Luis
Rio Quinto,5738,San Luis
Riojita,5773,San Luis
Rodeo Cadenas,5705,San Luis
Romance,5719,San Luis
Rosales,6216,San Luis
Rumiguasi,5703,San Luis
Saladillo,5751,San Luis
Salado,5750,San Luis
Salado De Amaya,5753,San Luis
Salinas,5711,San Luis
Salinas Del Bebedero,5724,San Luis
